Tow Date,Make,Style,Color,State
10/21/2017,LINC,LL,BLK,IL
11/22/2017,NISS,4D,BLK,IL
10/21/2017,OLDS,4D,TAN,IL
10/21/2017,LINC,4D,TAN,IL
10/21/2017,HYUN,4D,GLD,IL
09/23/2017,PONT,4D,BLK,IL
09/23/2017,TOYT,4D,BGE,IL
11/20/2017,AUDI,4D,WHI,
11/20/2017,MITS,4D,YEL,
10/21/2017,CHEV,4D,MAR,IL
10/21/2017,PONT,4D,SIL,IL
11/20/2017,NISS,,BLK,
11/20/2017,FORD,LL,,IL
11/20/2017,CADI,LL,WHI,IL
11/20/2017,BUIC,4D,GRN,IL
09/23/2017,HOND,4D,BLK,IL
11/21/2017,CHEV,4D,SIL,IL
11/21/2017,TOYT,4D,GRY,IL
11/21/2017,MERZ,HB,MAR,IL
11/21/2017,HYUN,,BLK,IL
11/21/2017,TOYT,4D,BLK,IL
11/21/2017,CHEV,4D,BGE,IL
11/21/2017,CHEV,PK,RED,IL
11/21/2017,CHEV,4D,SIL,IL
11/21/2017,HOND,LL,TAN,IL
11/21/2017,CHEV,4D,BLK,IL
11/21/2017,HOND,4D,BLK,IL
10/21/2017,NISS,4D,BLK,IL
11/21/2017,TOYT,4D,SIL,IL
09/23/2017,MAZD,4D,GRY,IL
09/23/2017,SATR,4D,WHI,IL
10/21/2017,BUIC,4D,BLU,
09/23/2017,FORD,VN,RED,IL
11/21/2017,MERC,4D,BLK,IL
11/21/2017,MERC,LL,SIL,IL
11/21/2017,CHRY,VN,RED,IL
09/23/2017,CHEV,VN,RED,IL
09/23/2017,HYUN,4D,SIL,IL
11/20/2017,FORD,4D,TAN,IL
11/20/2017,CHEV,VN,BLK,IL
11/20/2017,DODG,SW,SIL,IL
09/23/2017,CHRY,VN,RED,IL
11/20/2017,CHRY,4D,GRY,IL
11/20/2017,OLDS,LL,GRN,IL
11/20/2017,TOYT,LL,GRY,IL
11/20/2017,TOYT,4D,WHI,IL
11/20/2017,CHRY,4D,BLK,IL
11/20/2017,VOLK,2D,WHI,IL
11/21/2017,CHRY,2D,RED,IL
11/21/2017,BMW,2D,WHI,IL
11/21/2017,CADI,LL,RED,IL
11/20/2017,HYUN,4D,BLK,IL
09/23/2017,SUZI,MC,ONG,IL
11/21/2017,BUIC,4D,PLE,IL
11/21/2017,KIA,LL,BLK,IL
11/21/2017,CHRY,4D,GRY,IL
11/21/2017,CHRY,4D,SIL,IL
11/21/2017,CHEV,LL,GRY,IL
11/21/2017,MERC,LL,GRN,IL
09/23/2017,TOYT,4D,WHI,IL
09/23/2017,CHRY,4D,SIL,IL
11/20/2017,DODG,VN,GRY,IL
09/24/2017,BMW,4D,WHI,IL
11/21/2017,CHEV,2D,BLK,IL
11/21/2017,AUDI,4D,GLD,IL
11/21/2017,LINC,4D,BLU,IL
11/21/2017,CHEV,4D,GLD,IL
11/21/2017,PONT,4D,BLU,IL
11/21/2017,CHRY,2D,SIL,IL
11/21/2017,PONT,4D,GRN,IL
11/21/2017,CHEV,LL,BLK,IL
09/24/2017,CHEV,4D,BLU,IL
09/24/2017,AUDI,4D,BLK,IL
11/21/2017,OLDS,2D,RED,IL
11/21/2017,AUDI,4D,BLU,IL
11/21/2017,JEEP,LL,GRY,IL
11/21/2017,CHEV,LL,BLU,IL
11/21/2017,FORD,LL,GRN,IL
09/23/2017,BUIC,4D,BLK,KY
11/21/2017,CADI,LL,WHI,IL
09/23/2017,NISS,LL,WHI,GA
11/21/2017,FORD,LL,RED,IL
11/21/2017,HYUN,2D,SIL,IL
11/21/2017,CHEV,LL,BLK,IL
11/21/2017,NISS,4D,BLU,IL
09/23/2017,BUIC,LL,BLK,IL
09/23/2017,PONT,LL,WHI,IL
10/21/2017,TOYT,2D,WHI,IL
11/21/2017,CHEV,PK,WHI,IL
11/21/2017,CHEV,4D,BLK,IL
11/21/2017,CHEV,4D,BLK,IL
11/21/2017,GMC,LL,GLD,IL
11/21/2017,CHRY,4D,SIL,IL
11/21/2017,VOLK,4D,TAN,IL
11/21/2017,FORD,4D,GRY,IL
11/21/2017,HYUN,4D,WHI,IL
11/21/2017,CHEV,4D,SIL,IL
11/21/2017,CHEV,LL,RED,IL
09/23/2017,CHEV,4D,DBL,IL
09/23/2017,CHEV,LL,WHI,IL
10/21/2017,DODG,PK,BLK,IL
10/21/2017,BUIC,LL,BLK,IL
09/22/2017,FORD,4D,WHI,IL
09/22/2017,BUIC,4D,BLK,IL
09/22/2017,PONT,4D,GLD,IL
09/22/2017,VOLK,4D,BLU,IL
11/21/2017,FORD,LL,BLK,IL
11/21/2017,BUIC,4D,GRY,IL
11/21/2017,CHEV,4D,BLK,IL
11/21/2017,PONT,4D,MAR,IL
11/21/2017,HYUN,4D,GRY,IL
11/21/2017,NISS,4D,SIL,IL
09/23/2017,PONT,VN,SIL,IL
10/21/2017,ACUR,LL,SIL,IL
10/21/2017,FORD,LL,BLK,IL
11/21/2017,BUIC,LL,BLK,IL
10/21/2017,CADI,LL,BLK,IL
11/21/2017,FORD,LL,TAN,IL
11/21/2017,DODG,VN,MAR,IL
10/21/2017,DODG,4D,BLU,IN
10/21/2017,CHEV,VN,TAN,IL
10/21/2017,FORD,4D,BLK,IL
11/21/2017,MERC,LL,WHI,IL
11/21/2017,BUIC,4D,BLU,IL
09/23/2017,CHEV,2D,GRY,IL
11/21/2017,PONT,4D,GRY,IL
10/21/2017,GEO,4D,WHI,IL
10/21/2017,NISS,4D,BLK,IL
11/21/2017,MERC,4D,RED,IL
10/21/2017,PONT,4D,GRY,IL
10/21/2017,NISS,LL,BLU,IL
09/23/2017,CHEV,4D,GRY,IL
10/22/2017,PONT,4D,TAN,IL
10/22/2017,PONT,4D,MAR,IL
09/23/2017,OLDS,4D,WHI,IL
11/21/2017,PONT,4D,BLK,
11/21/2017,NISS,4D,TAN,
11/21/2017,PONT,4D,BLK,
11/21/2017,CADI,4D,BLU,IL
11/21/2017,MERC,4D,GRY,IL
11/21/2017,CHEV,4D,SIL,IL
11/21/2017,BUIC,4D,GRY,IL
11/21/2017,OLDS,4D,WHI,IL
11/21/2017,TOYT,VN,WHI,IL
11/22/2017,JEEP,4D,SIL,IL
11/22/2017,DODG,4D,RED,IL
11/22/2017,CHRY,VN,BLK,IL
11/22/2017,FORD,LL,GRN,IL
09/23/2017,HYUN,4D,SIL,TN
11/21/2017,DODG,VN,WHI,IL
09/24/2017,DODG,4D,BLU,IL
11/21/2017,CHEV,4D,GRY,IL
11/21/2017,BUIC,4D,TAN,IL
11/21/2017,TOYO,4D,GRY,IL
11/22/2017,BMW,4D,SIL,IL
09/25/2017,TOYT,4D,GRY,IL
11/22/2017,DODG,VN,GRY,IN
11/22/2017,MAZD,4D,SIL,IL
11/22/2017,BUIC,VN,BLU,IN
11/22/2017,HOND,4D,GRY,IL
09/23/2017,HYUN,LL,GLD,IL
11/21/2017,CHEV,4D,GRY,
11/21/2017,CHEV,4D,TAN,IL
11/21/2017,HUMM,LL,RED,IL
11/21/2017,CHEV,4D,TAN,IL
10/22/2017,HYUN,LL,SIL,IL
10/22/2017,FORD,LL,SIL,WI
10/22/2017,HOND,4D,BLU,IL
10/22/2017,INFI,4D,BLK,IL
10/21/2017,HOND,4D,BLK,IL
11/21/2017,VOLV,LL,BLK,IL
09/23/2017,CHEV,4D,GLD,IL
09/23/2017,JEEP,LL,RED,MN
10/21/2017,CHEV,4D,TAN,IL
10/22/2017,CHEV,4D,RED,IL
10/22/2017,NISS,4D,BLK,IL
11/21/2017,CHEV,2D,BLK,CO
10/21/2017,NISS,4D,BLK,IL
11/21/2017,CHEV,4D,GRY,IL
09/24/2017,PONT,4D,SIL,IL
11/21/2017,CHEV,4D,BGE,IL
11/21/2017,MAZD,4D,SIL,IL
10/21/2017,CHEV,4D,RED,IL
11/22/2017,NISS,LL,GRY,IL
11/21/2017,TOYT,4D,WHI,IL
11/21/2017,GMC,VN,WHI,IL
11/22/2017,TOYT,4D,GRY,IL
10/22/2017,MITS,4D,BLK,IL
10/22/2017,NISS,4D,TAN,IL
11/22/2017,HOND,VN,SIL,IL
10/22/2017,HOND,2D,BLK,IN
11/22/2017,CHEV,4D,TAN,IL
11/22/2017,NISS,4D,SIL,IL
10/22/2017,CHEV,4D,SIL,IL
10/23/2017,PONT,4D,BLK,IL
11/04/2017,CHEV,4D,GRY,IN
10/22/2017,HYUN,4D,RED,IL
11/22/2017,CHEV,4D,SIL,IL
09/24/2017,DODG,LL,BLK,IL
10/22/2017,PONT,4T,GRY,IL
10/22/2017,CHEV,LL,RED,IL
10/22/2017,KIA,VN,SIL,IL
10/22/2017,DODG,VN,SIL,IL
10/22/2017,SCIO,LL,BGE,IL
10/22/2017,SATR,LL,SIL,IL
11/22/2017,VOLK,4D,GRY,IL
10/22/2017,CHEV,LL,BLK,IL
11/22/2017,KIA,4D,GRY,IL
11/22/2017,NISS,4D,BLU,IL
09/24/2017,FORD,4D,SIL,IL
11/22/2017,CHEV,4D,GLD,IL
11/22/2017,VOLK,4D,GRY,IL
11/22/2017,CHEV,VN,BLU,IL
10/22/2017,FORD,VN,TAN,IL
11/22/2017,TOYT,4D,BLK,IL
11/22/2017,TOYT,4D,BLU,IL
10/22/2017,NISS,4D,BLK,IL
11/22/2017,BMW,4D,GRY,IL
11/22/2017,NISS,4D,GRY,IL
10/22/2017,TOYT,4D,SIL,WI
10/22/2017,HOND,4D,GLD,IL
11/22/2017,CHEV,4D,BGE,IL
11/22/2017,TOYT,4D,SIL,WI
11/22/2017,FORD,PK,WHI,IL
11/22/2017,CHEV,4D,SIL,IL
11/22/2017,HOND,4D,GRN,IL
09/24/2017,DODG,VN,GRN,WI
11/22/2017,TOYO,4D,BLK,MI
10/22/2017,CHEV,4D,BLU,TX
10/22/2017,MAZD,4D,SIL,IL
11/22/2017,CADI,4D,SIL,IL
10/22/2017,CHRY,4D,WHI,
10/22/2017,PONT,4D,SIL,IL
11/22/2017,PONT,4D,BLK,IL
11/21/2017,TOYO,4D,BLU,IL
11/22/2017,HYUN,4D,SIL,IL
11/20/2017,PONT,2D,SIL,IL
10/22/2017,FORD,2D,SIL,IL
11/22/2017,JAG,4D,TAN,IL
10/23/2017,CHEV,LL,RED,IL
11/22/2017,CHRY,4D,WHI,IL
11/22/2017,JEEP,LL,SIL,IL
11/24/2017,ACUR,LL,BLK,IL
11/23/2017,CHEV,LL,BLK,MS
11/24/2017,FORD,LL,WHI,IL
11/24/2017,GMC,LL,TAN,IL
11/24/2017,MAZD,VN,GRY,IL
11/23/2017,CHEV,2D,BLK,IN
11/24/2017,DODG,4D,RED,IL
11/26/2017,BUIC,4T,SIL,IL
11/26/2017,CHRY,4T,BLU,IL
11/25/2017,INFI,4T,BLK,IN
11/25/2017,MAZD,4D,SIL,IL
11/26/2017,VOLK,4T,RED,IL
11/26/2017,INFI,LL,BLU,IL
11/22/2017,CHEV,4D,BLK,IL
11/22/2017,CADI,4D,SIL,IL
11/22/2017,FORD,LL,GRY,IL
11/22/2017,PONT,2D,WHI,IL
11/22/2017,HYUN,LL,SIL,IL
10/22/2017,NISS,4D,WHI,IL
11/22/2017,VOLV,4D,GRY,IL
11/22/2017,CHRY,4D,SIL,IL
11/22/2017,SCIO,4D,BLK,IL
11/22/2017,BUIC,4D,SIL,IL
11/22/2017,CHRY,4D,BLU,IL
11/22/2017,HOND,LL,WHI,IL
11/22/2017,CHEV,LL,BLK,IL
11/22/2017,TOYT,4D,GLD,IL
11/22/2017,DODG,PK,WHI,IL
11/22/2017,TOYT,4D,SIL,IL
11/22/2017,HOND,4D,PLE,IL
11/22/2017,HOND,4D,GRY,IL
11/22/2017,PONT,LL,BLK,IL
11/22/2017,CHEV,LL,WHI,IN
11/23/2017,JEEP,LL,SIL,IL
11/23/2017,OLDS,4D,GRN,IL
11/23/2017,OLDS,4D,GRN,IL
11/25/2017,BUIC,4D,GRY,IL
11/25/2017,BUIC,4T,GRN,IL
11/24/2017,BUIC,4D,RED,IL
11/25/2017,JEEP,LL,BLK,IL
11/25/2017,PONT,4D,BLU,IL
11/22/2017,JEEP,LL,BLU,IL
11/22/2017,TOYT,LL,MAR,IL
11/22/2017,CHEV,4D,BLU,IL
11/22/2017,CHEV,4D,BLU,IL
11/22/2017,HOND,4D,TAN,IL
11/21/2017,INTR,TR,BLU,IL
11/22/2017,CHEV,2D,TAN,IL
11/22/2017,TOYT,4D,SIL,IL
11/22/2017,FORD,4D,GLD,IL
11/22/2017,JEEP,LL,SIL,IL
11/22/2017,BUIC,4D,GRN,IL
11/22/2017,CHEV,4D,WHI,IL
11/22/2017,GMC,VN,RED,IL
11/22/2017,CADI,4D,WHI,IL
11/22/2017,FORD,4D,SIL,IL
11/22/2017,FORD,LL,GRN,IL
11/22/2017,NISS,4D,TAN,IL
11/22/2017,MAZD,LL,GRY,IL
11/22/2017,NISS,VN,RED,IL
11/23/2017,VOLV,4D,BLK,IL
11/23/2017,BUIC,4D,TAN,IL
11/23/2017,MITS,2D,SIL,IL
11/23/2017,CHEV,2D,RED,IL
11/23/2017,NISS,4T,RED,IL
11/27/2017,BUIC,LL,TAN,IL
11/22/2017,HOND,2D,RED,IL
11/22/2017,FORD,4D,GLD,IL
11/22/2017,HYUN,4D,TAN,IL
09/24/2017,CHEV,LL,BLK,
11/22/2017,FORD,4D,BLK,IL
10/22/2017,CHEV,4D,BLK,IL
09/24/2017,LINC,4D,WHI,IL
09/24/2017,PONT,4D,SIL,IN
11/22/2017,CHEV,4D,BLK,IL
10/22/2017,CHEV,4D,BLK,IL
11/23/2017,PONT,2D,WHI,IL
11/23/2017,PONT,4D,TAN,
10/22/2017,CHEV,4D,SIL,IL
11/23/2017,MERC,2D,BLU,
11/23/2017,HOND,4D,WHI,IL
11/23/2017,HOND,LL,SIL,IL
11/23/2017,BMW,4D,BLK,IL
11/25/2017,VOLK,4T,WHI,IL
11/25/2017,CHEV,4T,BLU,IL
11/25/2017,CHEV,LL,BLK,OH
11/25/2017,TOYT,LL,GRY,IL
11/25/2017,DODG,LL,WHI,IL
11/25/2017,VOLV,4T,RED,IL
11/25/2017,BMW,4T,BLK,IL
11/25/2017,NISS,4T,BLK,IL
11/25/2017,CHRY,VN,RED,IL
11/26/2017,CHEV,4D,WHI,IL
09/24/2017,PONT,4D,RED,IL
09/24/2017,VOLK,4D,BLK,IL
11/21/2017,CHEV,LL,BLK,IL
11/22/2017,DODG,4D,BLK,IL
09/24/2017,BUIC,4D,BLU,IL
11/23/2017,CHEV,VN,WHI,IL
11/23/2017,BUIC,4D,WHI,IL
11/23/2017,FORD,4D,RED,IL
11/22/2017,DODG,4D,BLU,IL
11/22/2017,CHRY,4D,GRN,IL
11/22/2017,HYUN,4T,BLK,IL
11/22/2017,MITS,LL,SIL,IL
11/22/2017,CHEV,LL,TAN,IL
11/22/2017,CHEV,LL,BLU,IL
11/23/2017,TOYT,LL,GRY,IL
11/23/2017,CHEV,4D,BLK,IL
11/23/2017,GMC,VN,BGE,IL
11/23/2017,INFI,4D,BLK,IL
11/23/2017,DODG,LL,RED,WI
11/23/2017,CHEV,LL,SIL,IL
11/24/2017,GMC,LL,WHI,IL
11/24/2017,CHEV,4D,BLK,IL
11/24/2017,CHEV,4D,SIL,IL
11/24/2017,MERC,4D,BLU,IL
11/24/2017,BUIC,LL,TAN,IL
11/24/2017,CHRY,VN,BLU,IL
11/24/2017,HOND,4D,MAR,IL
11/24/2017,BUIC,LL,TAN,IL
11/24/2017,CHEV,4D,BLK,IL
09/24/2017,DODG,4D,BLK,OK
10/23/2017,PONT,4D,RED,IL
09/24/2017,CHEV,LL,TAN,IL
10/23/2017,MERC,4D,GRY,IL
10/23/2017,AUDI,4D,BLU,IL
11/22/2017,DODG,LL,BLU,IL
10/23/2017,KIA,4D,BLK,IL
11/22/2017,HOND,4D,BLK,IL
10/23/2017,MERZ,4D,BLK,IL
10/23/2017,TOYT,4D,BLU,IL
11/22/2017,FORD,4D,RED,IL
11/22/2017,TOYT,4D,BLK,IL
11/22/2017,NISS,LL,GRY,IL
11/23/2017,TOYT,4D,GRY,IL
11/23/2017,TOYT,4D,GRY,IL
11/23/2017,CHRY,VN,SIL,IL
11/23/2017,CHEV,2D,WHI,IL
11/23/2017,CHRY,VN,BLU,IL
11/23/2017,CHEV,LL,WHI,IL
11/23/2017,CHEV,LL,BLK,IL
11/23/2017,PONT,4D,RED,IL
11/23/2017,CHEV,4D,GRN,IL
11/23/2017,CHEV,LL,WHI,IL
11/23/2017,CHEV,2D,BLU,IL
11/23/2017,ACUR,LL,WHI,IL
11/23/2017,DODG,VN,WHI,TX
11/23/2017,PONT,VN,BLU,IL
11/24/2017,FORD,4D,GRY,IL
11/24/2017,FORD,VN,SIL,IL
11/24/2017,CHEV,4D,GRY,IL
11/24/2017,NISS,4D,GRY,IL
10/22/2017,DODG,LL,BLK,IL
11/22/2017,FORD,4D,SIL,IL
10/23/2017,FORD,LL,BLU,MN
11/22/2017,FORD,4D,SIL,IL
10/23/2017,CHEV,4D,DBL,IL
11/22/2017,FORD,4D,BLU,IL
09/24/2017,DODG,VN,MAR,IL
11/22/2017,FORD,4D,GRY,IL
09/24/2017,BMW,4D,BLK,IL
11/22/2017,MAZD,LL,WHI,IL
11/22/2017,NISS,4D,SIL,IL
11/22/2017,JAGU,4D,BLU,IL
11/22/2017,CHEV,4D,BLU,
11/22/2017,CHEV,2D,SIL,IL
11/22/2017,,SE,BLK,IL
10/23/2017,MITS,2D,GRN,IL
11/22/2017,CHEV,4D,BLU,IL
11/22/2017,CHEV,4D,RED,IL
11/22/2017,PONT,4T,BLU,IL
11/22/2017,KIA,4D,BLK,IL
10/23/2017,LNDR,LL,BLU,IL
10/23/2017,CHEV,4D,GRY,
10/23/2017,DODG,VN,SIL,IL
10/23/2017,NISS,4D,GRY,IL
10/23/2017,CHEV,4D,TAN,IL
10/22/2017,PONT,4D,SIL,IL
10/22/2017,MITS,4D,SIL,IL
11/22/2017,NISS,4D,TAN,IL
11/22/2017,BUIC,4D,BLK,IL
11/22/2017,CHEV,PK,WHI,IL
11/22/2017,CHEV,4D,SIL,IL
11/22/2017,MERC,4D,BLK,IL
11/22/2017,HOND,4D,BLK,IL
11/22/2017,CHRY,VN,TAN,IL
10/23/2017,NISS,4D,BGE,IL
11/22/2017,NISS,4D,RED,IL
11/23/2017,CHEV,4D,BLU,IL
10/23/2017,CHEV,2D,WHI,IL
11/23/2017,BUIC,4D,BGE,IL
10/23/2017,CADI,4D,DGR,IL
10/23/2017,CHEV,4D,BLU,IL
11/23/2017,NISS,4D,GRY,IL
11/23/2017,FORD,2D,WHI,IN
10/23/2017,OLDS,4D,BRO,IL
11/23/2017,FORD,PK,RED,IL
11/22/2017,CADI,,BLK,IL
10/23/2017,CHEV,2D,DBL,IL
11/22/2017,PONT,4D,SIL,IL
11/25/2017,CHEV,LL,WHI,IL
11/25/2017,ACUR,4T,SIL,IL
10/23/2017,BMW,2D,BLK,IL
11/25/2017,FORD,4D,SIL,IL
10/23/2017,CHEV,LL,BRO,IL
10/23/2017,PLYM,2D,PLE,
10/24/2017,SATR,4D,WHI,
10/24/2017,CHEV,VN,BLK,IL
11/25/2017,FORD,LL,RED,UT
10/22/2017,CADI,LL,BLK,IL
11/25/2017,PONT,LL,GRY,IL
11/25/2017,FORD,LL,BLU,IL
11/22/2017,NISS,LL,SIL,IL
09/25/2017,KIA,4D,SIL,IL
09/25/2017,AUDI,LL,BLU,IL
09/25/2017,FORD,4D,GRN,IL
11/22/2017,DODG,VN,GRY,IL
11/22/2017,HOND,4D,GRY,IL
09/25/2017,CHEV,VN,MAR,IL
11/22/2017,PONT,4D,BLK,IL
11/22/2017,NISS,4D,BLK,IL
10/23/2017,CHEV,LL,TAN,IL
10/23/2017,DODG,4D,GRN,IL
11/22/2017,FORD,LL,MAR,IL
11/22/2017,HOND,2D,GRY,IL
11/22/2017,CHEV,PK,BLU,IL
11/22/2017,PONT,LL,WHI,IL
11/22/2017,BUIC,4D,SIL,IL
10/23/2017,CADI,LL,SIL,IL
10/23/2017,MAZD,LL,RED,IL
11/17/2017,MERZ,2D,GRY,IL
11/22/2017,CHEV,4D,WHI,IL
10/23/2017,FORD,4D,GRY,IL
10/23/2017,FORD,PK,GRN,IL
11/22/2017,MITS,4D,GRY,IL
11/22/2017,CHEV,LL,RED,IL
11/22/2017,DODG,VN,SIL,IL
11/22/2017,CHEV,4D,WHI,WI
11/22/2017,DODG,4D,GRY,IL
11/22/2017,PONT,4D,BLK,IL
11/22/2017,FORD,4D,WHI,IL
09/25/2017,TOYT,4D,WHI,IL
09/25/2017,CHEV,PK,RED,WI
11/23/2017,AUDI,4D,BLK,IL
10/23/2017,JEEP,LL,WHI,MI
10/23/2017,FORD,PK,BLU,IL
11/27/2017,MERZ,4D,SIL,IL
11/27/2017,CHEV,2D,MAR,IL
10/23/2017,MERC,4D,BLU,IL
11/27/2017,FORD,PH,RED,IL
11/27/2017,CHEV,2D,RED,IL
10/23/2017,GMC,VN,GRN,IL
11/27/2017,FORD,4D,SIL,IL
11/27/2017,PONT,4D,RED,IN
11/27/2017,FORD,4D,BLK,IL
09/02/2017,BUIC,4D,BLK,IL
10/24/2017,VOLK,4D,GRY,IL
10/19/2017,CHEV,4D,BLU,IL
11/22/2017,FORD,PK,WHI,WI
11/22/2017,PONT,VN,TAN,IL
10/23/2017,CHEV,4D,BLK,IL
11/23/2017,SUBA,4H,BLU,IN
11/23/2017,CHEV,4T,WHI,IL
11/23/2017,CHEV,LL,GRY,IN
10/23/2017,HYUN,4D,BLK,IL
10/23/2017,TOYT,4D,BLK,IL
10/23/2017,PONT,VN,RED,IL
11/23/2017,FORD,LL,GRY,IL
11/23/2017,CHEV,4D,DGR,IN
10/23/2017,BUIC,4D,SIL,
10/23/2017,OLDS,4D,SIL,
11/23/2017,DODG,LL,WHI,IL
10/24/2017,OLDS,LL,WHI,IL
11/23/2017,NISS,4T,BLU,IN
10/24/2017,PONT,4D,WHI,IL
10/24/2017,FORD,LL,PLE,IL
10/24/2017,NISS,4D,TAN,IL
11/23/2017,HOND,4D,WHI,IL
11/23/2017,CHEV,4D,SIL,IN
10/24/2017,BUIC,4D,RED,IL
11/23/2017,CHEV,4D,TAN,IL
11/23/2017,CHEV,4D,SIL,IL
11/23/2017,CHEV,LL,TAN,IL
11/23/2017,CHEV,LL,GRY,IL
11/23/2017,AUDI,LL,BLK,IL
11/23/2017,TOYT,LL,MAR,IL
11/24/2017,HOND,LL,BLU,IL
11/24/2017,CHEV,4D,SIL,IL
11/24/2017,MAZD,4D,MAR,IL
11/25/2017,HARL,MC,BLK,IL
11/26/2017,MITS,4D,GRY,IL
11/26/2017,HOND,4D,BLK,IL
11/26/2017,HYUN,LL,WHI,IN
11/26/2017,PONT,LL,WHI,
11/26/2017,HYUN,4D,RED,
11/26/2017,CADI,4D,WHI,MO
11/22/2017,FORD,4D,TAN,
11/22/2017,FORD,LL,GRY,IL
09/22/2017,NISS,4D,WHI,IL
10/23/2017,ACUR,4D,BLK,IL
11/22/2017,HOND,4D,GRN,
10/23/2017,ISU,LL,BLK,IL
11/23/2017,MAZD,VN,GLD,IL
11/24/2017,CHEV,4D,GRY,IL
11/24/2017,JEEP,LL,SIL,IL
10/23/2017,TOYT,4D,GLD,IL
11/24/2017,CHRY,VN,SIL,IL
10/23/2017,CHEV,LL,GRY,IL
10/23/2017,LINC,4D,BLK,IL
10/23/2017,FORD,4D,TAN,IL
10/23/2017,VOLV,4D,BLK,IL
11/25/2017,FORD,4D,BLU,IL
11/25/2017,HYUN,2D,GRY,IL
11/25/2017,CADI,4D,RED,IL
11/25/2017,FORD,VN,WHI,IL
11/25/2017,MAZD,4D,RED,IL
11/25/2017,NISS,4D,BLK,IL
11/25/2017,MERC,VN,SIL,IL
11/25/2017,CHEV,4D,SIL,IL
11/26/2017,HYUN,4T,BLK,IL
11/26/2017,NISS,4T,SIL,IL
11/26/2017,HOND,2T,GRY,IL
11/26/2017,FORD,LL,PLE,IL
11/26/2017,HYUN,4T,BLK,IL
11/26/2017,GMC,LL,WHI,IL
11/26/2017,CHEV,4T,GRN,IL
11/26/2017,FORD,4D,MAR,WI
11/26/2017,KIA,4T,RED,IL
11/26/2017,LINC,4D,BLK,IL
11/26/2017,JEEP,LL,GRY,IL
11/26/2017,CHEV,4D,RED,IL
09/23/2017,CHEV,4D,SIL,IL
11/22/2017,HOND,2D,BLK,IL
11/23/2017,HOND,VN,GRY,IL
10/23/2017,GMC,LL,GRN,IL
10/23/2017,BUIC,4D,GRN,IL
11/23/2017,MERZ,4D,SIL,IL
10/23/2017,CHEV,LL,WHI,IL
10/23/2017,CHRY,4D,GRY,IL
11/23/2017,CHRY,4D,WHI,IN
11/23/2017,CHEV,4D,SIL,IL
10/24/2017,CHEV,2D,SIL,IL
09/25/2017,NISS,4D,WHI,IL
10/24/2017,CHEV,2D,BLU,IL
11/23/2017,SAA,4D,PLE,NY
11/23/2017,LINC,4D,GRN,IL
11/23/2017,PONT,4D,MAR,IL
11/23/2017,FORD,VN,WHI,IL
11/24/2017,CHEV,2D,SIL,IL
11/24/2017,CHEV,4D,BLK,IL
11/24/2017,FORD,PK,WHI,IL
11/24/2017,CHEV,LL,GRN,IL
11/24/2017,CHEV,2D,BLK,TN
11/24/2017,TOYT,4D,SIL,IL
11/24/2017,HOND,VN,RED,IL
09/25/2017,CADI,4D,TAN,IL
11/24/2017,HOND,4D,BLK,IL
11/24/2017,CHEV,4D,BLK,IL
09/25/2017,TOYT,4D,GLD,IL
09/26/2017,SATR,4D,MAR,WI
11/24/2017,CHEV,2D,BLU,IL
11/22/2017,HYUN,4D,MAR,IL
11/22/2017,DODG,2D,BLK,CA
11/22/2017,INFI,4D,TAN,IN
11/22/2017,FORD,2D,RED,TX
11/22/2017,JEEP,LL,BLK,IL
11/22/2017,HYUN,4D,BLK,IL
11/23/2017,HOND,4D,GRY,IL
11/23/2017,FORD,LL,BLK,IL
09/25/2017,CHEV,VN,BRO,IL
11/23/2017,HOND,2D,BLK,IL
11/23/2017,LEXS,4D,SIL,IL
09/25/2017,PONT,4D,BLK,IL
11/24/2017,LEXS,4D,RED,IL
11/24/2017,JEEP,LL,MAR,TX
11/24/2017,GMC,LL,GRY,IL
11/24/2017,HYUN,4D,WHI,IL
11/24/2017,VOLK,4D,BLU,LA
11/24/2017,NISS,4D,TAN,IL
09/25/2017,MERC,LL,BRO,IL
11/24/2017,NISS,LL,BLK,IL
11/24/2017,LINC,LL,MAR,IL
11/23/2017,DODG,2D,WHI,IL
11/24/2017,HYUN,4D,BLK,
11/24/2017,CHEV,LL,RED,IL
11/24/2017,KIA,4D,WHI,IL
11/24/2017,KIA,LL,WHI,IL
09/25/2017,BMW,4D,BLU,IL
11/24/2017,TOYT,2D,GRY,IL
09/25/2017,SATR,4D,GLD,IL
11/24/2017,JEEP,LL,WHI,WI
11/24/2017,CHEV,LL,GRN,IL
11/27/2017,DODG,4D,GRY,TN
11/27/2017,CHEV,4D,SIL,IL
11/27/2017,FORD,PK,WHI,IL
11/27/2017,DODG,4D,ONG,IL
11/27/2017,HOND,VN,GRY,IL
09/26/2017,NISS,4D,SIL,IL
09/26/2017,GMC,PK,TAN,IL
11/22/2017,DODG,4D,BLK,
11/22/2017,SCIO,VN,BLU,IL
11/22/2017,NISS,4D,BLK,
11/22/2017,FORD,2D,RED,
09/23/2017,SUZI,MC,BLK,IL
11/22/2017,FORD,LL,BLK,
11/24/2017,HYUN,4D,TAN,IL
11/24/2017,LEXS,LL,BLK,IL
11/24/2017,CADI,4D,WHI,IL
11/25/2017,CHRY,2T,TAN,IL
11/25/2017,CHEV,4T,GRY,IL
11/25/2017,MAZD,4T,BLU,IL
11/25/2017,NISS,4T,BLK,IL
